time,height,Command,TotalDWSQuantity,Metrics,TotalFutureCommitments,TotalGrossFutureCommitments,TotalCommitmentsDueToday,TotalGrossCommitmentsDueToday,TotalBurnsToday,TotalGrossBurnsToday,TotalMonthlyCommitments,TotalGrossMonthlyCommitments,TotalAnnualReward,SaturationPercentAnnual,SaturationPercentMonthly,30dayDWU,90dayDWU,180dayDWU,365dayDWU
1584123306,182181,dwsquote,216,v1.1,28722007.55689706,86754651.42270017,550.5285141615877,251551.3054,0,0,27270.49712215009,2730225.9162,42267184.01280765,67.95344480,0.77423177,12.1382,13.9819,16.7476,22.4325
1584144306,182232,dwsquote,216,v1.1,28721459.54033593,86504103.27000016,2.511953025512411,1003.1527,0,0,27270.49712215009,2730225.9162,42267184.01280765,67.95214825,0.77423177,12.1386,13.9825,16.7483,22.4335
1584165907,182285,dwsquote,216,v1.1,28721459.54033593,86504103.27000016,2.511953025512411,1003.1527,0,0,27270.49712215009,2730225.9162,42267184.01280765,67.95214825,0.77423177,12.1386,13.9825,16.7483,22.4335
1584187245,182337,dwsquote,216,v1.1,28721457.0283829,86503100.11730015,0,0,0,0,27270.49712215009,2730225.9162,42267184.01280765,67.95214230,0.77423177,12.1387,13.9825,16.7483,22.4335
1584208940,182390,dwsquote,216,v1.1,28721457.0283829,86503100.11730015,0,0,0,0,27270.49712215009,2730225.9162,42267184.01280765,67.95214230,0.77423177,12.1387,13.9825,16.7483,22.4335
1584230745,182445,dwsquote,216,v1.1,28721457.0283829,86503100.11730015,0,0,0,0,27270.49712215009,2730225.9162,42267184.01280765,67.95214230,0.77423177,12.1387,13.9825,16.7483,22.4335
1584252348,182495,dwsquote,220,v1.1,28721991.74438911,86703636.72810015,0,0,534.7160062152393,200536.6108,27805.21312836533,2930762.527,42267184.01280765,67.95340739,0.78941279,12.1382,13.9819,16.7476,22.4326
1584274024,182549,dwsquote,220,v1.1,28721991.74438911,86703636.72810015,0,0,534.7160062152393,200536.6108,27805.21312836533,2930762.527,42267184.01280765,67.95340739,0.78941279,12.1382,13.9819,16.7476,22.4326
1584295623,182604,dwsquote,221,v1.1,28722265.29247986,86743998.88080016,0,0,808.264096962604,240898.7635,28078.76121911269,2971124.6797,42267184.01280765,67.95405458,0.79717905,12.1379,13.9817,16.7473,22.4321
1584331128,182692,dwsquote,221,v1.1,28722265.29247986,86743998.88080016,0,0,273.5480907473647,40362.1527,28078.76121911269,2971124.6797,42267184.01280765,67.95405458,0.79717905,12.1379,13.9817,16.7473,22.4321
1584338179,182710,dwsquote,221,v1.1,28722265.29247986,86743998.88080016,0,0,273.5480907473647,40362.1527,28078.76121911269,2971124.6797,42267184.01280765,67.95405458,0.79717905,12.1379,13.9817,16.7473,22.4321
1584360278,182762,dwsquote,221,v1.1,28722265.29247986,86743998.88080016,6.576198733632904,3007.1527,273.5480907473647,40362.1527,28072.18502037906,2968117.527,42267184.01280765,67.95405458,0.79699234,12.1379,13.9817,16.7473,22.4321
1584381591,182815,dwsquote,221,v1.1,28722265.29247986,86743998.88080016,6.576198733632904,3007.1527,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95405458,0.79699234,12.1379,13.9817,16.7473,22.4321
1584403184,182868,dwsquote,221,v1.1,28722265.29247986,86743998.88080016,6.576198733632904,3007.1527,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95405458,0.79699234,12.1379,13.9817,16.7473,22.4321
1584425126,182923,dwsquote,221,v1.1,28722265.29247986,86743998.88080016,6.576198733632904,3007.1527,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95405458,0.79699234,12.1379,13.9817,16.7473,22.4321
1584446511,182976,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,0,0,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95403902,0.79699234,12.1379,13.9817,16.7473,22.4321
1584468802,183031,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,0,0,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95403902,0.79699234,12.1379,13.9817,16.7473,22.4321
1584489679,183084,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,0,0,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95403902,0.79699234,12.1379,13.9817,16.7473,22.4321
1584511289,183137,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,0,0,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95403902,0.79699234,12.1379,13.9817,16.7473,22.4321
1584533172,183189,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,0,0,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95403902,0.79699234,12.1379,13.9817,16.7473,22.4321
1584560716,183259,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,0,0,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95403902,0.79699234,12.1379,13.9817,16.7473,22.4321
1584576226,183295,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,0,0,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95403902,0.79699234,12.1379,13.9817,16.7473,22.4321
1584597561,183348,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,0,0,0,0,28072.18502037906,2968117.527,42267184.01280765,67.95403902,0.79699234,12.1379,13.9817,16.7473,22.4321
1584619487,183401,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,23.00699161221075,3356.1527,0,0,28049.17802876685,2964761.3743,42267184.01280765,67.95403902,0.79633916,12.1379,13.9817,16.7473,22.4321
1584640735,183456,dwsquote,221,v1.1,28722258.71628113,86740991.72810015,23.00699161221075,3356.1527,0,0,28049.17802876685,2964761.3743,42267184.01280765,67.95403902,0.79633916,12.1379,13.9817,16.7473,22.4321
1584770894,183777,dwsquote,221,v1.1,28722235.70928952,86737635.57540016,0,0,0,0,28049.17802876685,2964761.3743,42267184.01280765,67.95398459,0.79633916,12.1380,13.9817,16.7473,22.4322
1584792538,183830,dwsquote,221,v1.1,28722235.70928952,86737635.57540016,0,0,0,0,28049.17802876685,2964761.3743,42267184.01280765,67.95398459,0.79633916,12.1380,13.9817,16.7473,22.4322
1584813704,183882,dwsquote,221,v1.1,28722235.70928952,86737635.57540016,0,0,0,0,28049.17802876685,2964761.3743,42267184.01280765,67.95398459,0.79633916,12.1380,13.9817,16.7473,22.4322
1584835605,183937,dwsquote,221,v1.1,28722235.70928952,86737635.57540016,109.6033122272151,50110.1527,0,0,27939.57471653963,2914651.2216,42267184.01280765,67.95398459,0.79322743,12.1380,13.9817,16.7473,22.4322
1584857444,183990,dwsquote,221,v1.1,28722235.70928952,86737635.57540016,109.6033122272151,50110.1527,0,0,27939.57471653963,2914651.2216,42267184.01280765,67.95398459,0.79322743,12.1380,13.9817,16.7473,22.4322
1584878227,184042,dwsquote,221,v1.1,28722235.70928952,86737635.57540016,109.6033122272151,50110.1527,0,0,27939.57471653963,2914651.2216,42267184.01280765,67.95398459,0.79322743,12.1380,13.9817,16.7473,22.4322
1584900432,184097,dwsquote,221,v1.1,28722235.70928952,86737635.57540016,109.6033122272151,50110.1527,0,0,27939.57471653963,2914651.2216,42267184.01280765,67.95398459,0.79322743,12.1380,13.9817,16.7473,22.4322
1584922080,184149,dwsquote,221,v1.1,28722126.10597729,86687525.42270015,125.5976512756205,50126.1527,0,0,27813.97706526401,2864525.0689,42267184.01280765,67.95372528,0.78966161,12.1381,13.9818,16.7474,22.4324
1584943356,184202,dwsquote,221,v1.1,28722126.10597729,86687525.42270015,125.5976512756205,50126.1527,0,0,27813.97706526401,2864525.0689,42267184.01280765,67.95372528,0.78966161,12.1381,13.9818,16.7474,22.4324
1584965303,184256,dwsquote,221,v1.1,28722126.10597729,86687525.42270015,125.5976512756205,50126.1527,0,0,27813.97706526401,2864525.0689,42267184.01280765,67.95372528,0.78966161,12.1381,13.9818,16.7474,22.4324
1584986910,184312,dwsquote,222,v1.1,28722000.72753264,86637499.42270015,141.6761710780125,50142.1527,0.2192066244544301,100.1527,27672.52010081045,2814483.0689,42267184.01280765,67.95342864,0.78564553,12.1382,13.9819,16.7476,22.4326
1585007865,184363,dwsquote,222,v1.1,28722000.72753264,86637499.42270015,141.6761710780125,50142.1527,0.2192066244544301,100.1527,27672.52010081045,2814483.0689,42267184.01280765,67.95342864,0.78564553,12.1382,13.9819,16.7476,22.4326
1585030305,184417,dwsquote,222,v1.1,28722000.72753264,86637499.42270015,141.6761710780125,50142.1527,0.2192066244544301,100.1527,27672.52010081045,2814483.0689,42267184.01280765,67.95342864,0.78564553,12.1382,13.9819,16.7476,22.4326
1585032021,184423,dwsquote,222,v1.1,28722000.72753264,86637499.42270015,141.6761710780125,50142.1527,0.2192066244544301,100.1527,27672.52010081045,2814483.0689,42267184.01280765,67.95342864,0.78564553,12.1382,13.9819,16.7476,22.4326
1585051540,184470,dwsquote,222,v1.1,28722000.72753264,86637499.42270015,141.6761710780125,50142.1527,0.2192066244544301,100.1527,27672.52010081045,2814483.0689,42267184.01280765,67.95342864,0.78564553,12.1382,13.9819,16.7476,22.4326
1585073189,184525,dwsquote,222,v1.1,28721859.05136156,86587357.27000014,157.8388716343911,50158.1527,0,0,27514.68122917606,2764324.9162,41354212.8381642,69.45328439,0.79841001,11.5701,13.3275,15.9638,21.3827
1585094825,184575,dwsquote,222,v1.1,28721859.05136156,86587357.27000014,157.8388716343911,50158.1527,0,0,27514.68122917606,2764324.9162,41354212.8381642,69.45328439,0.79841001,11.5701,13.3275,15.9638,21.3827
1585116166,184629,dwsquote,222,v1.1,28721859.05136156,86587357.27000014,157.8388716343911,50158.1527,0,0,27514.68122917606,2764324.9162,41354212.8381642,69.45328439,0.79841001,11.5701,13.3275,15.9638,21.3827
1585134388,184675,dwsquote,222,v1.1,28721859.05136156,86587357.27000014,157.8388716343911,50158.1527,0,0,27514.68122917606,2764324.9162,41354212.8381642,69.45328439,0.79841001,11.5701,13.3275,15.9638,21.3827
1585178968,184679,dwsquote,222,v1.1,28721859.05136156,86587357.27000014,157.8388716343911,50158.1527,0,0,27514.68122917606,2764324.9162,41354212.8381642,69.45328439,0.79841001,11.5701,13.3275,15.9638,21.3827
1585187034,184680,dwsquote,222,v1.1,28721859.05136156,86587357.27000014,157.8388716343911,50158.1527,0,0,27514.68122917606,2764324.9162,41354212.8381642,69.45328439,0.79841001,11.5701,13.3275,15.9638,21.3827
1585228160,184690,dwsquote,222,v1.1,28721859.05136156,86587357.27000014,157.8388716343911,50158.1527,0,0,27514.68122917606,2764324.9162,41354212.8381642,69.45328439,0.79841001,11.5701,13.3275,15.9638,21.3827
1585246380,184707,dwsquote,222,v1.1,28721859.05136156,86587357.27000014,157.8388716343911,50158.1527,0,0,27514.68122917606,2764324.9162,41354212.8381642,69.45328439,0.79841001,11.5701,13.3275,15.9638,21.3827
1585268443,184762,dwsquote,225,v1.1,28722060.44713715,86687558.57540016,0,0,359.2346472286461,150359.4581,27873.9158764047,2914684.3743,41354212.8381642,69.45377140,0.80883414,11.5699,13.3273,15.9635,21.3823
1585289242,184810,dwsquote,225,v1.1,28722060.44713715,86687558.57540016,0,0,359.2346472286461,150359.4581,27873.9158764047,2914684.3743,41354212.8381642,69.45377140,0.80883414,11.5699,13.3273,15.9635,21.3823
1585310770,184857,dwsquote,225,v1.1,28722060.44713715,86687558.57540016,0,0,359.2346472286461,150359.4581,27873.9158764047,2914684.3743,41354212.8381642,69.45377140,0.80883414,11.5699,13.3273,15.9635,21.3823
1585332013,184909,dwsquote,229,v1.1,28723257.72478326,87211256.18620016,0,0,1556.512293334299,674057.0688999998,29071.19352251035,3438381.9851,41354212.8381642,69.45666657,0.84357626,11.5688,13.3261,15.9620,21.3803
1585353745,184959,dwsquote,229,v1.1,28723257.72478326,87211256.18620016,0,0,1197.277646105653,523697.6107999999,29071.19352251035,3438381.9851,41354212.8381642,69.45666657,0.84357626,11.5688,13.3261,15.9620,21.3803
1585375187,185007,dwsquote,229,v1.1,28723257.72478326,87211256.18620016,0,0,1197.277646105653,523697.6107999999,29071.19352251035,3438381.9851,41354212.8381642,69.45666657,0.84357626,11.5688,13.3261,15.9620,21.3803
1585396142,185061,dwsquote,229,v1.1,28723257.72478326,87211256.18620016,0,0,1197.277646105653,523697.6107999999,29071.19352251035,3438381.9851,41354212.8381642,69.45666657,0.84357626,11.5688,13.3261,15.9620,21.3803
1585418255,185114,dwsquote,229,v1.1,28723257.72478326,87211256.18620016,27191.03684769433,2718812.4581,0,0,1880.156674816032,719569.5269999999,41354212.8381642,69.45666657,0.05455763,11.5688,13.3261,15.9620,21.3803
1585439959,185165,dwsquote,229,v1.1,28723257.72478326,87211256.18620016,27191.03684769433,2718812.4581,0,0,1880.156674816032,719569.5269999999,41354212.8381642,69.45666657,0.05455763,11.5688,13.3261,15.9620,21.3803
1585461669,185217,dwsquote,229,v1.1,28723257.72478326,87211256.18620016,27191.03684769433,2718812.4581,0,0,1880.156674816032,719569.5269999999,41354212.8381642,69.45666657,0.05455763,11.5688,13.3261,15.9620,21.3803
1585483164,185245,dwsquote,229,v1.1,28723257.72478326,87211256.18620016,27191.03684769433,2718812.4581,0,0,1880.156674816032,719569.5269999999,41354212.8381642,69.45666657,0.05455763,11.5688,13.3261,15.9620,21.3803
1585505270,185306,dwsquote,229,v1.1,28696066.68793557,84492443.72810014,0,0,0,0,1880.156674816032,719569.5269999999,41354212.8381642,69.39091502,0.05455763,11.5937,13.3548,15.9964,21.4263
1585526978,185357,dwsquote,229,v1.1,28696066.68793557,84492443.72810014,0,0,0,0,1880.156674816032,719569.5269999999,41354212.8381642,69.39091502,0.05455763,11.5937,13.3548,15.9964,21.4263
